edge_id,source_node,destination_node,weight
5699,1058,1583,40
5700,957,561,96
5701,1978,93,30
5702,380,303,22
5703,959,1673,75
5704,420,1637,48
5705,1702,1744,81
5706,821,1274,95
5707,1716,854,58
5708,1046,1866,14
5709,1356,205,50
5710,182,30,81
5711,1924,811,18
5712,972,16,60
5713,1779,1399,83
5714,75,1413,44
5715,1960,1278,29
5716,727,95,18
5717,1182,1030,81
5718,932,1846,25
5719,624,1822,63
5720,721,1892,66
5721,799,108,11
5722,399,1558,33
5723,293,1683,77
5724,634,560,47
5725,799,1306,11
5726,748,1340,26
5727,252,1897,39
5728,1941,1528,91
5729,486,990,75
5730,470,1885,5
5731,414,29,47
5732,429,1434,94
5733,1116,1930,19
5734,1705,1629,53
5735,260,209,17
5736,694,677,66
5737,480,492,53
5738,1624,1060,25
5739,946,1454,25
5740,1801,1706,58
5741,522,1223,31
5742,1087,1778,82
5743,810,1162,70
5744,1412,922,22
5745,1097,368,31
5746,1636,533,88
5747,1184,652,86
5748,575,1753,54
5749,1955,643,69
5750,828,84,96
5751,1429,1335,23
5752,1938,524,43
5753,444,1811,86
5754,1180,730,10
5755,352,1436,10
5756,313,1191,53
5757,1499,449,88
5758,1406,1778,36
5759,11,48,14
5760,883,1797,20
5761,294,456,71
5762,1629,1947,45
5763,387,1399,92
5764,973,1361,94
5765,1342,1053,63
5766,1046,1507,23
5767,1455,88,8
5768,103,293,59
5769,902,1041,28
5770,1373,1367,38
5771,1475,1227,86
5772,871,1222,76
5773,1815,585,75
5774,1642,1771,96
5775,337,1896,27
5776,638,1796,55
5777,1931,461,29
5778,1180,362,17
5779,252,456,77
5780,245,656,30
5781,764,181,34
5782,522,769,18
5783,1092,620,91
5784,1247,771,10
5785,252,921,92
5786,484,872,47
5787,1907,823,23
5788,1483,244,41
5789,1116,1269,52
5790,1175,885,47
5791,1851,549,61
5792,322,27,60
5793,1755,1272,57
5794,1662,1021,10
5795,1532,1302,95
5796,1663,573,93
5797,1652,636,15
5798,1218,1413,72
5799,822,1872,47
5800,855,1589,70
5801,138,544,19
5802,1905,603,66
5803,685,1527,79
5804,1315,1837,63
5805,680,1683,22
5806,839,1059,42
5807,723,1273,14
5808,1152,1177,25
5809,609,1763,51
5810,1631,1202,58
5811,1977,536,40
5812,137,437,89
5813,1549,428,75
5814,177,410,76
5815,350,1201,50
5816,1178,1021,79
5817,786,1221,87
5818,1068,99,66
5819,154,901,6
5820,1499,1374,22
5821,1740,1581,37
5822,680,1347,37
5823,1433,1080,57
5824,253,1970,56
5825,1548,462,84
5826,946,1729,90
5827,1855,1847,84
5828,819,1078,49
5829,1435,372,78
5830,655,614,57
5831,1664,1014,8
5832,1358,550,37
5833,1721,581,87
5834,973,1634,64
5835,1341,960,41
5836,1003,683,24
5837,1976,664,71
5838,969,667,25
5839,132,1379,28
5840,360,301,25
5841,1225,848,31
5842,279,1699,83
5843,1186,958,63
5844,1298,783,6
5845,1768,766,30
5846,345,139,83
5847,1876,404,23
5848,734,502,19
5849,27,1216,99
5850,335,1685,72
5851,35,1921,76
5852,1733,165,82
5853,1635,1297,80
5854,8,1299,27
5855,460,886,54
5856,589,1796,62
5857,681,1762,41
5858,543,416,26
5859,1006,1676,69
5860,1788,849,46
5861,1850,613,76
5862,1730,106,68
5863,387,1910,23
5864,209,1879,41
5865,216,765,60
5866,1595,439,71
5867,1737,451,54
5868,1873,226,76
5869,879,1859,36
5870,1717,607,94
5871,1604,365,53
5872,1965,787,6
5873,1843,1092,96
5874,379,100,69
5875,520,507,51
5876,1358,1861,63
5877,564,1131,98
5878,423,223,92
5879,564,1281,38
5880,1712,425,51
5881,1663,1350,88
5882,769,550,26
5883,565,1496,89
5884,430,801,38
5885,1153,1633,38
5886,621,990,56
5887,478,1119,12
5888,1447,750,71
5889,795,1749,21
5890,541,1631,30
5891,1760,1210,41
5892,212,752,58
5893,1373,1487,67
5894,115,628,42
5895,96,91,12
5896,557,286,88
5897,1929,374,8
5898,1281,161,50
5899,335,784,48
5900,217,343,55
5901,285,235,20
5902,890,1491,42
5903,1454,914,14
5904,290,829,65
5905,1894,1639,29
5906,1646,693,29
5907,545,1152,10
5908,1159,1423,82
5909,1928,721,91
5910,944,1254,73
5911,1426,817,90
5912,581,1485,84
5913,1954,726,88
5914,644,1927,85
5915,736,568,34
5916,1453,1369,28
5917,326,170,93
5918,850,632,33
5919,1149,1916,11
5920,918,192,14
5921,438,1581,33
5922,207,1265,85
5923,724,508,22
5924,319,487,75
5925,1920,1172,9
5926,986,627,13
5927,1005,491,73
5928,1725,307,22
5929,877,1306,95
5930,1567,142,5
5931,1629,110,84
5932,1990,956,43
5933,1173,1440,84
5934,83,1372,33
5935,930,821,67
5936,122,656,48
5937,602,267,77
5938,842,1622,80
5939,1054,518,72
5940,1577,1607,66
5941,1695,565,87
5942,998,1773,93
5943,36,565,39
5944,1892,1308,45
5945,390,1359,82
5946,56,1398,44
5947,1918,1122,93
5948,1908,1975,12
5949,833,1707,6
5950,1057,1176,38
5951,17,1959,87
5952,833,938,14
5953,148,161,22
5954,1321,1523,83
5955,1682,1458,16
5956,839,1468,44
5957,1706,62,61
5958,1767,1263,53
5959,1283,1371,52
5960,913,1547,52
5961,334,685,25
5962,63,1044,53
5963,24,1026,55
5964,199,1830,31
5965,1269,688,82
5966,109,1638,93
5967,402,419,47
5968,1193,1293,47
5969,548,82,41
5970,1577,1593,63
5971,1383,1218,97
5972,36,364,86
5973,1471,215,36
5974,676,1387,48
5975,372,1141,32
5976,1509,1785,23
5977,638,1993,7
5978,277,1230,67
5979,905,565,10
5980,859,1963,63
5981,291,1749,93
5982,94,865,7
5983,1618,1963,50
5984,903,1640,75
5985,524,153,61
5986,1499,1921,57
5987,1761,1492,13
5988,400,1473,12
5989,408,1544,28
5990,1836,1697,51
5991,1802,73,50
5992,568,1966,10
5993,734,1289,16
5994,1355,41,11
5995,566,414,22
5996,629,20,15
5997,997,352,41
5998,788,1632,90
5999,86,1039,49
6000,1569,1032,26
6001,1168,480,47
6002,1048,546,80
6003,284,665,27
6004,374,448,58
6005,241,1852,30
6006,1128,29,41
6007,1710,269,15
6008,280,748,47
6009,246,536,97
6010,102,681,57
6011,1461,2000,81
6012,84,1569,80
6013,1247,1462,79
6014,1457,577,29
6015,850,701,50
6016,657,430,13
6017,1593,1436,23
6018,1689,1247,60
6019,85,928,23
6020,1134,520,61
6021,418,503,64
6022,790,170,27
6023,1894,27,26
6024,187,1574,66
6025,1806,1113,12
6026,1399,553,31
6027,1166,136,61
6028,1501,1958,66
6029,553,910,47
6030,1720,1928,27
6031,616,1641,21
6032,847,1171,67
6033,1060,1354,80
6034,1897,708,92
6035,1122,62,49
6036,520,1777,67
6037,1293,489,31
6038,1368,1137,80
6039,500,1752,64
6040,1032,1389,92
6041,1075,1827,95
6042,71,621,47
6043,602,329,92
6044,215,1554,58
6045,953,1395,10
6046,389,1599,44
6047,1352,269,66
6048,1629,283,30
6049,1789,1360,73
6050,1094,1166,30
6051,1235,534,50
6052,1220,1205,22
6053,206,1936,55
6054,1505,338,60
6055,845,708,52
6056,903,1498,42
6057,1415,727,71
6058,776,1706,14
6059,1887,829,27
6060,1933,213,65
6061,1688,641,11
6062,783,1492,57
6063,1075,44,52
6064,846,1242,84
6065,633,147,44
6066,1747,219,93
6067,611,1496,83
6068,1736,1745,77
6069,348,1188,47
6070,922,1917,43
6071,339,1240,61
6072,194,1420,29
6073,325,74,71
6074,745,1543,75
6075,779,1449,48
6076,186,211,28
6077,1841,1720,56
6078,221,1874,38
6079,1923,1488,84
6080,1891,440,30
6081,1318,1004,55
6082,319,395,53
6083,1912,499,40
6084,291,1180,53
6085,1607,946,95
6086,695,1753,37
6087,152,711,57
6088,1368,1537,80
6089,1296,1736,42
6090,751,1379,35
6091,1068,1414,93
6092,1097,1878,9
6093,871,52,83
6094,70,1414,45
6095,63,1732,27
6096,1146,326,14
6097,1978,1316,35
6098,1281,467,28
6099,1049,1775,86
6100,1303,1339,42
6101,1902,1158,8
6102,948,487,80
6103,482,1643,41
6104,916,271,33
6105,220,1281,87
6106,877,1150,58
6107,154,1407,32
6108,642,1492,77
6109,1182,1316,54
6110,1214,972,62
6111,1177,230,81
6112,1390,101,20
6113,1375,1868,62
6114,473,716,12
6115,655,795,5
6116,1647,215,11
6117,27,1731,32
6118,1671,637,13
6119,948,224,17
6120,695,656,61
6121,1992,385,97
6122,592,1112,89
6123,1573,517,93
6124,1789,1338,67
6125,601,1037,70
6126,1788,801,35
6127,804,95,7
6128,21,1920,77
6129,1921,996,62
6130,1095,1824,92
6131,1695,975,90
6132,28,766,87
6133,423,883,59
6134,1082,1970,33
6135,1114,1754,72
6136,1870,1070,87
6137,1495,252,41
6138,1114,1247,47
6139,721,926,27
6140,1560,397,66
6141,1328,730,83
6142,124,1633,89
6143,49,877,16
6144,558,75,38
6145,1287,325,88
6146,1838,1902,99
6147,280,1406,14
6148,733,1092,64
6149,1031,1372,88
6150,709,250,58
6151,859,927,7
6152,1521,1423,31
6153,487,778,25
6154,1826,1830,84
6155,880,1377,16
6156,1097,746,25
6157,1960,480,29
6158,1158,230,84
6159,1682,1387,94
6160,1287,766,98
6161,1547,1825,27
6162,945,1272,77
6163,1808,465,47
6164,1105,823,43
6165,1535,1272,88
6166,956,1516,38
6167,1003,883,71
6168,380,1683,65
6169,1318,769,94
6170,1147,63,46
6171,177,266,42
6172,1190,1557,15
6173,394,1332,75
6174,1384,493,19
6175,70,1419,47
6176,178,228,33
6177,348,1920,31
6178,1022,1437,10
6179,292,1097,33
6180,1754,943,73
6181,435,1814,88
6182,1391,1654,9
6183,1512,1276,92
6184,1394,1434,51
6185,644,250,67
6186,1844,1262,41
6187,108,204,37
6188,863,228,31
6189,70,696,65
6190,264,1509,40
6191,1229,1891,88
6192,1157,489,51
6193,1388,25,98
6194,1729,763,34
6195,853,379,68
6196,1538,1683,90
6197,1965,417,13
6198,1685,1861,16
6199,1674,1617,55
6200,446,1051,95
6201,427,386,35
6202,85,479,11
6203,1263,1894,84
6204,726,583,40
6205,1937,1472,78
6206,1334,20,9
6207,427,1840,96
6208,79,634,49
6209,753,973,33
6210,100,690,59
6211,1675,927,81
6212,1274,1537,93
6213,698,1902,72
6214,1384,664,60
6215,1841,1704,52
6216,1874,379,17
6217,222,295,43
6218,1154,1345,64
6219,278,1600,60
6220,1034,1670,64
6221,1221,366,12
6222,1732,160,81
6223,1545,910,95
6224,847,487,94
6225,12,373,91
6226,31,665,63
6227,161,1112,56
6228,45,995,44
6229,1215,1556,11
6230,1998,1590,97
6231,997,1124,34
6232,1774,981,80
6233,978,135,87
6234,291,238,20
6235,869,1393,21
6236,1606,958,98
6237,983,1000,7
6238,1250,101,40
6239,1457,1028,41
6240,765,1513,65
6241,1813,1254,44
6242,385,1436,6
6243,1817,1008,80
6244,917,1820,21
6245,284,374,53
6246,1954,725,88
6247,636,1892,78
6248,90,1788,36
6249,1991,1940,87
6250,822,921,11
6251,1943,1289,34
6252,1211,208,71
6253,399,1783,86
6254,1224,975,62
6255,1099,1879,9
6256,848,1951,62
6257,181,1284,94
6258,1531,23,77
6259,1545,1156,59
6260,246,1802,17
6261,1955,959,48
6262,1757,6,40
6263,1768,567,77
6264,1954,1176,5
6265,556,730,98
6266,1705,587,91
6267,1340,1240,13
6268,1171,1318,56
6269,1429,1914,65
6270,671,1506,77
6271,1068,787,39
6272,1299,299,80
6273,1080,614,91
6274,1311,1062,70
6275,1695,346,35
6276,184,986,22
6277,922,1480,35
6278,742,1797,41
6279,416,1795,86
6280,1242,1031,73
6281,66,32,98
6282,1721,715,24
6283,1909,310,91
6284,184,1452,38
6285,1180,1778,69
6286,1417,1032,48
6287,1446,504,13
6288,1404,467,10
6289,1214,1701,45
6290,1204,1436,79
6291,1534,965,15
6292,209,381,65
6293,1252,423,22
6294,525,1547,12
6295,150,273,48
6296,1765,75,56
6297,1174,628,81
6298,198,140,9
6299,103,200,37
6300,854,195,24
6301,1486,187,27
6302,1823,1683,49
6303,1677,1547,38
6304,880,285,42
6305,1070,993,88
6306,1789,1686,55
6307,249,61,79
6308,1608,1363,99
6309,1866,1354,60
6310,1810,1523,13
6311,369,1282,66
6312,667,1428,58
6313,1396,1573,84
6314,1663,1285,73
6315,1317,281,74
6316,425,1764,78
6317,431,1521,19
6318,991,22,58
6319,1618,677,30
6320,632,1559,95
6321,823,416,81
6322,796,1154,70
6323,1446,1084,56
6324,163,1565,68
6325,1976,1876,73
6326,1636,1821,14
6327,1513,979,21
6328,839,1129,58
6329,247,1856,30
6330,1119,1984,31
6331,846,550,15
6332,1418,448,99
6333,579,941,50
6334,16,1176,91
6335,1626,635,19
6336,1588,1045,26
6337,1153,390,28
6338,1292,981,53
6339,205,1934,55
6340,1466,170,26
6341,1743,1361,79
6342,1790,228,88
6343,158,1483,49
6344,255,451,75
6345,103,38,94
6346,1304,868,25
6347,1535,391,69
6348,1579,1842,27
6349,841,783,71
6350,606,858,27
6351,1772,1453,97
6352,1389,1095,66
6353,1241,291,87
6354,1779,1704,61
6355,792,415,85
6356,1263,1209,17
6357,1653,1496,29
6358,116,1015,39
6359,598,805,15
6360,724,937,29
6361,1756,1237,48
6362,878,1634,77
6363,782,1298,11
6364,819,1668,94
6365,413,415,44
6366,926,124,92
6367,852,722,55
6368,1117,413,38
6369,330,1508,31
6370,227,1481,39
6371,1185,1746,60
6372,639,1670,25
6373,1143,422,37
6374,147,685,51
6375,872,1402,23
6376,1756,1601,39
6377,876,171,15
6378,627,451,22
6379,510,1431,82
6380,1826,259,91
6381,308,86,76
6382,1269,1827,68
6383,1169,1855,88
6384,1266,1030,69
6385,1661,253,18
6386,650,405,8
6387,1151,1535,15
6388,496,1819,81
6389,573,45,29
6390,405,501,66
6391,939,830,68
6392,169,847,87
6393,105,1337,22
6394,1842,97,50
6395,506,1650,39
6396,714,1371,38
6397,1440,1067,53
6398,1880,350,10
6399,1498,1162,67
6400,1080,1459,7
6401,1907,1364,57
6402,1389,1655,10
6403,1579,1570,57
6404,835,846,87
6405,98,1308,16
6406,1297,1752,46
6407,1088,834,48
6408,26,1410,51
6409,634,251,69
6410,13,6,99
6411,1923,1651,28
6412,1472,1904,57
6413,1802,1699,56
6414,359,519,77
6415,38,1634,7
6416,1361,648,59
6417,1831,1690,50
6418,1718,1716,72
6419,1977,1608,10
6420,1728,309,22
6421,877,1302,94
6422,1491,1815,33
6423,1569,36,74
6424,1251,1838,73
6425,1675,59,65
6426,172,1051,39
6427,527,428,31
6428,1499,1826,34
6429,1676,489,72
6430,1612,1812,15
6431,1673,1698,74
6432,256,870,80
6433,1293,1725,40
6434,539,465,38
6435,138,572,26
6436,501,1176,22
6437,344,595,97
6438,1933,1831,69
6439,1296,407,11
6440,1502,1078,46
6441,1171,1211,30
6442,1078,1764,80
6443,634,415,13
6444,1604,1510,39
6445,1152,1549,18
6446,798,1121,62
6447,689,1811,52
6448,1519,623,31
6449,913,895,87
6450,1994,761,91
6451,831,688,49
6452,654,438,15
6453,1828,454,42
6454,561,451,32
6455,1496,1769,21
6456,473,1298,55
6457,1462,93,8
6458,117,349,71
6459,1911,1378,59
6460,1655,800,54
6461,780,789,81
6462,1669,1520,33
6463,416,292,15
6464,189,305,50
6465,1876,504,47
6466,939,26,67
6467,483,478,49
6468,1263,1496,85
6469,1963,745,92
6470,942,1200,60
6471,284,1890,33
6472,1301,724,86
6473,400,856,56
6474,823,881,96
6475,1038,1382,90
6476,820,719,58
6477,1522,200,25
6478,1579,586,14
6479,1198,1416,75
6480,1188,1476,91
6481,651,1806,56
6482,1959,568,50
6483,1111,665,99
6484,1954,1803,59
6485,340,251,16
6486,414,1371,81
6487,1945,889,33
6488,380,73,63
6489,1897,1814,70
6490,1443,1085,57
6491,223,1829,27
6492,875,960,13
6493,1983,1396,53
6494,961,1717,85
6495,1352,1659,16
6496,204,309,49
6497,1741,1904,18
6498,1760,1918,19
6499,1785,1,35
6500,1240,253,78
6501,969,206,10
6502,2,1637,13
6503,1980,1364,46
6504,311,910,81
6505,1365,1968,87
6506,819,861,92
6507,648,1699,31
6508,1660,645,16
6509,1285,1692,33
6510,1946,1918,88
6511,989,1698,77
6512,515,9,28
6513,465,830,40
6514,1273,109,39
6515,1295,300,81
6516,1181,1055,87
6517,1485,235,39
6518,888,284,40
6519,922,347,50
6520,1792,59,48
6521,426,1368,79
6522,1696,1801,95
6523,174,1124,57
6524,105,1240,94
6525,1688,797,48
6526,206,269,39
6527,835,1989,73
6528,1228,1821,72
6529,1640,1937,41
6530,12,1767,42
6531,680,1011,53
6532,38,1148,82
6533,670,483,24
6534,563,1607,21
6535,900,1469,35
6536,817,148,18
6537,1009,172,92
6538,652,1760,44
6539,922,90,84
6540,143,1668,95
6541,547,1003,70
6542,1857,1166,17
6543,1785,155,72
6544,628,883,30
6545,1999,408,6
6546,979,771,48
6547,288,679,30
6548,611,1465,75
6549,1062,836,52
6550,455,1296,58
6551,1694,1118,29
6552,1191,428,31
6553,1544,23,75
6554,1334,229,59
6555,1013,1645,61
6556,996,1420,10
6557,298,1155,46
6558,943,68,76
6559,1354,235,57
6560,846,898,97
6561,1075,1514,21
6562,1177,854,40
6563,1126,1415,85
6564,238,99,89
6565,599,1658,28
6566,1482,1938,63
6567,393,240,6
6568,1387,869,13
6569,316,1027,13
6570,1846,674,91
6571,1126,141,68
6572,211,1075,40
6573,473,148,67
6574,144,769,71
6575,742,1481,60
6576,1439,1665,5
6577,1042,1189,43
6578,521,151,61
6579,1512,1978,69
6580,843,146,14
6581,568,238,75
6582,696,1036,56
6583,345,454,63
6584,795,279,52
6585,213,33,77
6586,1533,1083,43
6587,835,1726,10
6588,1431,789,83
6589,1887,484,40
6590,334,1398,99
6591,1740,738,27
6592,129,1238,90
6593,1299,1088,78
6594,440,1576,31
6595,78,704,66
6596,312,1707,80
6597,872,1563,61
6598,1303,918,37
6599,659,1247,17
6600,1540,933,6
6601,1410,925,23
6602,1190,772,18
6603,1125,758,24
6604,1806,1782,75
6605,112,85,9
6606,174,614,30
6607,893,823,73
6608,704,1216,98
6609,192,1056,38
6610,352,1647,60
6611,947,1203,60
6612,259,1771,8
6613,1083,1177,35
6614,1649,337,39
6615,671,1143,85
6616,1092,347,26
6617,1241,835,26
6618,1755,1417,91
6619,850,789,71
6620,609,859,27
6621,1759,1391,84
6622,211,23,75
6623,1336,235,60
6624,1135,170,73
6625,709,1213,97
6626,57,464,12
6627,1356,331,80
6628,943,1951,48
6629,776,1102,61
6630,610,1497,83
6631,1793,1993,32
6632,951,996,11
6633,1653,1879,25
6634,543,1406,71
6635,783,1713,15
6636,1949,1090,81
6637,741,898,17
6638,630,354,94
6639,345,80,69
6640,584,823,22
6641,1351,1661,16
6642,278,634,20
6643,1774,1863,99
6644,381,1921,26
6645,540,1317,50
6646,866,1439,33
6647,675,1579,93
6648,603,1413,64
6649,21,351,85
6650,1397,1915,70
6651,1172,1708,53
6652,5,944,38
6653,695,1358,38
6654,1458,1168,74
6655,1818,699,6
6656,90,338,72
6657,81,146,28
6658,5,559,42
6659,223,775,62
6660,1690,841,58
6661,1141,308,10
6662,1654,1921,35
6663,1451,1327,18
6664,1429,298,62
6665,1120,1991,33
6666,1002,1224,57
6667,1902,163,57
6668,1066,1993,41
6669,1869,1036,79
6670,755,1057,53
6671,1915,524,46
6672,806,1400,32
6673,714,1819,50
6674,1318,1724,36
6675,157,785,74
6676,917,220,21
6677,1093,410,41
6678,629,830,17
6679,821,1319,11
6680,700,1103,72
6681,1768,593,83
6682,521,1623,31
6683,1887,1780,63
6684,855,557,15
6685,1436,512,17
6686,1730,1891,17
6687,1650,1456,20
6688,1283,1422,64
6689,39,413,97
6690,496,636,85
6691,560,1718,48
6692,1390,223,49
6693,48,1410,47
6694,296,766,49
6695,393,1149,31
6696,1388,1237,5
6697,390,1889,18
6698,1714,1739,78
6699,539,41,32
6700,821,339,63
6701,1135,1984,29
6702,616,1539,92
6703,609,1510,86
6704,77,1218,93
6705,1654,682,26
6706,200,1650,83
6707,1303,1562,95
6708,810,352,68
6709,1591,1968,55
6710,1424,1922,68
6711,921,593,14
6712,1217,1486,89
6713,435,837,46
6714,1889,805,21
6715,1364,1752,36
6716,83,411,90
6717,1789,1533,19
6718,888,1547,55
6719,713,353,82
6720,1067,458,56
6721,75,1104,66
6722,1164,1931,12
6723,1034,672,17
6724,1269,1572,7
6725,1555,1613,71
6726,146,538,17
6727,1651,1493,29
6728,79,858,7
6729,1698,326,30
6730,1702,902,71
6731,299,1293,79
6732,1956,1079,77
6733,384,1346,79
6734,1854,534,57
6735,1932,339,95
6736,474,676,97
6737,1754,902,64
6738,1521,1869,42
6739,297,1141,43
6740,655,826,12
6741,349,1246,61
6742,180,1347,14
6743,938,100,85
6744,129,1587,78
6745,979,248,19
6746,774,959,27
6747,1484,4,79
6748,1814,376,25
6749,1044,1916,26
6750,483,1076,96
6751,432,361,29
6752,1462,1780,29
6753,1243,665,80
6754,1975,1091,77
6755,385,1328,75
6756,1445,766,75
6757,1173,1382,71
6758,805,1853,45
6759,690,901,25
6760,1464,19,85
6761,449,1140,21
6762,354,704,26
6763,176,1504,52
6764,458,1309,60
6765,1908,39,27
6766,233,1753,8
6767,1072,1160,32
6768,1437,1433,45
6769,1979,1326,37
6770,1484,1342,17
6771,1254,1502,88
6772,238,1942,52
6773,1158,799,29
6774,200,1442,33
6775,718,1765,36
6776,40,200,46
6777,1802,366,25
6778,1023,1843,11
6779,1186,1499,97
6780,1197,167,64
6781,1721,870,61
6782,1332,1093,74
6783,61,1901,67
6784,893,510,93
6785,1805,1423,85
6786,234,65,82
6787,1927,762,6
6788,1846,1150,15
6789,1607,1399,13
6790,671,833,12
6791,251,807,65
6792,1978,49,19
6793,1412,123,23
6794,1528,502,96
6795,116,806,84
6796,1985,884,27
6797,1670,957,89
6798,1993,645,64
6799,291,1721,87
6800,1479,209,33
6801,421,273,9
6802,1689,138,82
6803,1710,1673,63
6804,1156,73,47
6805,263,624,20
6806,1789,1949,22
6807,33,1034,55
6808,264,99,85
6809,210,1945,56
6810,1633,882,76
6811,913,29,71
6812,941,489,81
6813,627,278,76
6814,708,1013,49
6815,1667,1512,31
6816,260,1619,67
6817,1728,689,17
6818,1232,1379,61
6819,1848,1648,38
6820,544,627,76
6821,1629,1638,66
6822,1594,66,78
6823,1538,1048,34
6824,1974,2000,8
6825,388,1706,69
6826,1707,440,56
6827,73,1127,72
6828,1694,224,6
6829,1512,1450,38
6830,1216,1941,7
6831,449,81,55
6832,1048,64,60
6833,1678,867,66
6834,1905,1620,23
6835,1062,155,80
6836,1486,658,44
6837,188,440,82
6838,863,1405,25
6839,1969,532,40
6840,176,614,30
6841,875,745,57
6842,1258,994,61
6843,996,1394,99
6844,1721,661,11
6845,725,1202,91
6846,1553,270,37
6847,641,1135,88
6848,1352,1504,74
6849,814,1673,96
6850,598,1220,19
6851,1859,384,21
6852,558,1761,58
6853,378,493,68
6854,1165,1838,85
6855,955,1694,81
6856,934,1859,28
6857,894,985,16
6858,255,547,98
6859,214,1156,58
6860,211,1646,80
6861,1043,426,52
6862,1728,1634,51
6863,27,1176,90
6864,1461,1913,61
6865,171,1308,6
6866,202,932,7
6867,1482,1244,89
6868,1131,335,18
6869,399,1153,31
6870,1368,1143,81
6871,622,281,77
6872,833,1561,67
6873,1847,1314,53
6874,1212,968,61
6875,1098,1891,12
6876,1115,1102,12
6877,1519,1101,49
6878,1426,290,60
6879,991,1438,15
6880,761,1159,76
6881,76,1846,52
6882,1476,371,72
6883,9,1774,44
6884,876,1860,36
6885,1772,849,49
6886,93,1679,10
6887,1536,1337,8
6888,365,1600,47
6889,1711,1850,10
6890,1031,805,49
6891,247,435,73
6892,1871,1050,82
6893,1032,249,11
6894,1989,1503,78
6895,1236,1530,97
6896,1124,1792,80
6897,550,1993,19
6898,1598,1041,24
6899,937,1449,25
6900,1810,1756,69
6901,1478,1341,17
6902,1329,1835,61
6903,428,578,81
6904,293,647,21
6905,1843,142,61
6906,1487,1885,50
6907,1158,904,54
6908,508,1408,76
6909,1349,203,50
6910,213,173,15
6911,602,338,94
6912,404,370,35
6913,63,411,93
6914,101,901,14
6915,318,976,96
6916,704,1739,32
6917,1705,770,39
6918,1355,575,43
6919,326,1198,52
6920,1457,255,47
6921,1741,1,42
6922,1898,1148,7
6923,797,1838,42
6924,479,1999,31
6925,795,296,57
6926,596,1691,36
6927,242,1219,70
6928,1193,1855,85
6929,906,1445,29
6930,209,1517,50
6931,242,331,49
6932,1653,1476,24
6933,1669,1086,25
6934,859,1022,30
6935,1609,439,69
6936,1523,1512,51
6937,403,1049,6
6938,1045,1107,23
6939,673,168,43
6940,1592,1504,40
6941,1192,1739,58
6942,368,487,68
6943,1196,1983,20
6944,1698,1498,23
6945,1493,273,46
6946,1595,1326,92
6947,1253,726,93
6948,1161,202,77
6949,1028,560,86
6950,888,1299,91
6951,1245,742,98
6952,1639,275,26
6953,1458,1919,62
6954,348,75,68
6955,438,189,82
6956,1600,1098,37
6957,161,730,60
6958,1645,723,37
6959,1224,83,40
6960,1462,1082,53
6961,1869,277,89
6962,53,935,29
6963,1774,1320,65
6964,424,289,13
6965,1,1485,72
6966,638,936,41
6967,1013,772,43
6968,1782,451,48
6969,1179,1174,20
6970,143,1717,12
6971,1621,1640,68
6972,1758,782,35
6973,828,235,37
6974,745,1656,7
6975,1255,140,49
6976,260,490,84
6977,881,1393,20
6978,1436,209,39
6979,1058,1076,14
6980,1805,406,34
6981,1846,1391,72
6982,915,323,46
6983,1368,238,56
6984,708,288,67
6985,1708,597,93
6986,1500,1926,58
6987,1862,1927,7
6988,452,119,63
6989,1832,1448,87
6990,364,596,94
6991,1649,584,98
6992,92,555,28
6993,826,634,37
6994,1560,1722,96
6995,486,637,87
6996,729,458,9
6997,1136,1374,74
6998,1177,1508,5
6999,1503,1497,51
7000,401,1068,11
7001,1474,962,23
7002,1045,67,61
7003,1800,1398,80
7004,1754,2000,39
7005,1679,189,95
7006,965,1106,35
7007,1845,1328,57
7008,1536,365,62
7009,1000,1341,86
7010,509,1426,81
7011,1735,1864,10
7012,978,549,90
7013,1399,1565,82
7014,1451,365,74
7015,266,912,88
7016,73,1080,61
7017,663,1770,45
7018,997,400,52
7019,1840,176,69
7020,269,1265,77
7021,1792,405,35
7022,41,249,58
7023,866,959,14
7024,113,1972,77
7025,1682,1850,14
7026,1468,728,63
7027,1995,267,69
7028,1953,1710,37
7029,323,1542,40
7030,1077,1163,32
7031,1430,1395,37
7032,1252,196,63
7033,1538,12,73
7034,1195,1634,32
7035,28,383,91
7036,1990,465,21
7037,383,847,56
7038,885,1169,61
7039,431,590,83
7040,525,1647,36
7041,362,1825,6
7042,718,1476,63
7043,1684,751,38
7044,1260,192,60
7045,1320,1063,69
7046,1570,1795,17
7047,1927,848,26
7048,1755,1393,85
7049,316,485,75
7050,1917,1159,7
7051,749,1610,90
7052,180,1493,48
7053,135,1905,58
7054,1880,45,32
7055,778,141,22
7056,1426,22,91
7057,1083,1926,23
7058,121,1464,50
7059,402,1130,26
7060,841,867,90
7061,441,780,32
7062,532,938,56
7063,653,1984,98
7064,1851,1372,67
7065,417,165,79
7066,1368,121,28
7067,132,1165,72
7068,1643,1931,39
7069,1831,981,72
7070,120,360,73
7071,121,284,55
7072,435,1003,86
7073,1537,558,13
7074,1204,1495,93
7075,815,495,6
7076,664,1231,12
7077,1120,1111,14
7078,1629,1569,50
7079,69,1479,61
7080,1509,1974,68
7081,795,1943,68
7082,823,122,11
7083,338,1265,67
7084,770,1908,63
7085,421,416,43
7086,850,1788,23
7087,588,1768,56
7088,78,1161,79
7089,371,1143,33
7090,1567,35,75
7091,1274,1943,94
7092,1620,432,66
7093,1199,95,46
